Order Date,Region,State,City,Category,Sub-Category,Sales,Profit,Quantity,Customer Name,Segment
02-09-2025,East,New York,Rochester,Technology,Copiers,3899.41,786.61,4,Thomas Hernandez,Consumer
02-09-2025,South,North Carolina,Greensboro,Technology,Accessories,4092.51,1223.12,4,Daniel Rodriguez,Corporate
03-09-2025,South,Florida,Miami,Office Supplies,Art,293.95,110.84,2,Donald Brown,Corporate
03-09-2025,East,New Jersey,Paterson,Office Supplies,Paper,337.13,134.96,3,Anthony Lopez,Corporate
03-09-2025,South,Tennessee,Memphis,Technology,Machines,724.72,115.79,1,Andrew Taylor,Corporate
03-09-2025,West,Arizona,Phoenix,Technology,Copiers,8987.82,3684.44,8,Mark Martinez,Home Office
03-09-2025,West,Washington,Tacoma,Technology,Machines,2059.33,612.94,3,Matthew Martin,Home Office
03-09-2025,Central,Michigan,Warren,Technology,Copiers,2717.24,1191.89,4,Thomas Jones,Corporate
04-09-2025,East,Ohio,Columbus,Technology,Copiers,939.16,411.58,5,Joshua Hernandez,Corporate
04-09-2025,West,Oregon,Salem,Office Supplies,Binders,477.27,189.07,4,Daniel Lopez,Consumer
04-09-2025,South,North Carolina,Raleigh,Furniture,Bookcases,1674.29,599.81,4,David Taylor,Home Office
04-09-2025,Central,Wisconsin,Madison,Furniture,Tables,697.02,193.08,2,Christopher Lopez,Consumer
04-09-2025,Central,Wisconsin,Green Bay,Technology,Phones,799.02,143.36,2,Jane Lopez,Home Office
04-09-2025,West,Colorado,Colorado Springs,Furniture,Furnishings,1146.01,305.1,7,Mary Moore,Home Office
04-09-2025,West,Oregon,Salem,Furniture,Tables,2244.2,-382.1,5,David Taylor,Consumer
05-09-2025,South,Georgia,Augusta,Technology,Machines,2493.77,897.2,3,Steven Miller,Corporate
05-09-2025,East,Pennsylvania,Allentown,Furniture,Chairs,570.69,243.33,1,Andrew Moore,Consumer
05-09-2025,South,Florida,Miami,Office Supplies,Envelopes,17.47,2,1,Matthew Taylor,Consumer
05-09-2025,Central,Illinois,Naperville,Furniture,Tables,985.86,423.54,4,Joseph Brown,Corporate
05-09-2025,East,Ohio,Columbus,Furniture,Bookcases,984.83,196.66,2,William Davis,Home Office
05-09-2025,East,Pennsylvania,Philadelphia,Furniture,Furnishings,1837.02,525.95,5,Joseph Smith,Home Office
06-09-2025,West,California,San Diego,Technology,Machines,3362.72,1386.6,3,Jane Taylor,Consumer
06-09-2025,South,Georgia,Atlanta,Furniture,Tables,359.4,142.9,2,Joshua Miller,Corporate
06-09-2025,West,Washington,Tacoma,Furniture,Bookcases,942.32,112.48,3,Donald Williams,Home Office
06-09-2025,East,Massachusetts,Springfield,Office Supplies,Storage,122.46,45.53,1,Mary Thomas,Home Office
06-09-2025,West,Oregon,Eugene,Technology,Machines,441.29,49.8,2,Mark Garcia,Consumer
06-09-2025,East,Massachusetts,Springfield,Furniture,Chairs,1092.88,288.49,6,William Jackson,Consumer
06-09-2025,West,Washington,Spokane,Furniture,Bookcases,1685.35,505.14,3,Donald Hernandez,Consumer
06-09-2025,East,Pennsylvania,Philadelphia,Office Supplies,Paper,71.97,-9.07,1,David Garcia,Home Office
06-09-2025,East,Ohio,Cleveland,Office Supplies,Envelopes,129.88,-23.69,1,John Davis,Consumer
06-09-2025,South,Virginia,Richmond,Technology,Machines,387.09,95.35,2,John Taylor,Corporate
06-09-2025,West,Oregon,Portland,Technology,Accessories,5753.36,2616.48,5,Jane Taylor,Corporate
06-09-2025,Central,Illinois,Chicago,Furniture,Bookcases,223.55,89.52,4,David Miller,Home Office
06-09-2025,South,Florida,Orlando,Office Supplies,Art,689.57,254.25,5,Mark Thomas,Home Office
06-09-2025,East,New York,Rochester,Furniture,Furnishings,1043.93,433.77,5,Mark Anderson,Consumer
06-09-2025,South,Georgia,Atlanta,Furniture,Furnishings,141.3,49.11,2,Mary Williams,Consumer
06-09-2025,East,New York,Buffalo,Technology,Copiers,3041.46,665.33,4,David Martin,Home Office
06-09-2025,East,Pennsylvania,Pittsburgh,Furniture,Chairs,3071.87,1459.38,7,Donald Gonzalez,Consumer
06-09-2025,South,North Carolina,Raleigh,Office Supplies,Paper,218.96,90.68,2,Paul Anderson,Home Office
06-09-2025,South,Florida,Orlando,Office Supplies,Binders,106.11,44.68,1,Richard Brown,Home Office
07-09-2025,East,New Jersey,Newark,Technology,Machines,2295.84,-448.16,2,Robert Taylor,Consumer
07-09-2025,South,Tennessee,Knoxville,Office Supplies,Appliances,682.02,243.89,6,Matthew Miller,Corporate
07-09-2025,West,California,San Diego,Technology,Machines,1054.6,371.6,2,Joseph Moore,Corporate
07-09-2025,Central,Illinois,Chicago,Technology,Accessories,6795.53,1731.78,6,Mark Thomas,Consumer
07-09-2025,East,New York,Buffalo,Office Supplies,Envelopes,537.12,106.22,4,Matthew Moore,Home Office
07-09-2025,West,Washington,Tacoma,Office Supplies,Appliances,151.78,59.49,3,Charles Williams,Home Office
08-09-2025,South,Florida,Jacksonville,Office Supplies,Art,113.98,-25.19,1,Mary Wilson,Home Office
08-09-2025,East,New York,Rochester,Furniture,Bookcases,893.67,335.73,4,William Smith,Corporate
08-09-2025,Central,Michigan,Detroit,Office Supplies,Art,350.76,63.85,4,David Johnson,Consumer
08-09-2025,Central,Wisconsin,Madison,Office Supplies,Art,30.6,4.11,2,Robert Miller,Consumer
08-09-2025,East,Pennsylvania,Philadelphia,Furniture,Bookcases,1341.21,661.34,3,Andrew Taylor,Consumer
08-09-2025,East,Massachusetts,Springfield,Office Supplies,Storage,258.76,98.14,4,John Garcia,Corporate
08-09-2025,West,Arizona,Mesa,Office Supplies,Envelopes,419.58,139.02,4,William Rodriguez,Corporate
08-09-2025,Central,Texas,Houston,Office Supplies,Paper,232.3,44.44,3,John Martin,Consumer
08-09-2025,Central,Michigan,Grand Rapids,Furniture,Chairs,571.66,-123.91,2,John Johnson,Home Office
08-09-2025,East,New Jersey,Newark,Office Supplies,Binders,430.18,84.61,4,Donald Lopez,Home Office
09-09-2025,South,Florida,Tampa,Furniture,Furnishings,979.14,201.46,2,Matthew Williams,Home Office
09-09-2025,West,California,Sacramento,Technology,Accessories,1664.42,826.03,4,Thomas Taylor,Consumer
09-09-2025,South,Virginia,Richmond,Technology,Machines,775.35,132.59,7,Andrew Martinez,Home Office
09-09-2025,South,Tennessee,Nashville,Office Supplies,Storage,181.36,35.12,3,Thomas Hernandez,Corporate
09-09-2025,East,New Jersey,Newark,Furniture,Chairs,788.17,260.46,2,David Jones,Corporate
09-09-2025,Central,Illinois,Naperville,Office Supplies,Art,102.66,33.06,5,William Lopez,Consumer
09-09-2025,Central,Indiana,Fort Wayne,Technology,Accessories,2986.62,1391.2,3,Jane Johnson,Home Office
09-09-2025,East,New Jersey,Paterson,Technology,Copiers,1686.27,719.46,2,Andrew Miller,Home Office
10-09-2025,South,Tennessee,Nashville,Office Supplies,Appliances,62.27,-12.94,2,John Wilson,Home Office
10-09-2025,South,North Carolina,Raleigh,Furniture,Furnishings,1033.97,106.27,8,William Williams,Home Office
10-09-2025,Central,Michigan,Grand Rapids,Office Supplies,Binders,83.33,9.71,4,Mark Smith,Corporate
10-09-2025,West,California,San Diego,Office Supplies,Art,270.66,85.9,3,David Williams,Corporate
10-09-2025,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,492.24,137.99,8,Joseph Lopez,Corporate
10-09-2025,East,Massachusetts,Springfield,Furniture,Chairs,116.21,23.29,1,David Smith,Consumer
10-09-2025,West,Colorado,Aurora,Technology,Accessories,720.49,115.35,2,Anthony Rodriguez,Home Office
10-09-2025,East,New Jersey,Newark,Office Supplies,Binders,104.15,44.67,1,Mark Thomas,Home Office
10-09-2025,West,Oregon,Salem,Office Supplies,Art,235.41,91.03,2,Daniel Wilson,Corporate
10-09-2025,Central,Michigan,Warren,Technology,Phones,3027.45,1012.82,3,John Jones,Consumer
10-09-2025,East,Pennsylvania,Allentown,Furniture,Tables,3872.88,832.78,8,Richard Williams,Home Office
10-09-2025,East,New Jersey,Newark,Office Supplies,Appliances,517.32,186.95,4,David Jackson,Home Office
10-09-2025,East,New York,New York City,Technology,Machines,4109.37,492.93,4,Mark Miller,Home Office
11-09-2025,West,Colorado,Aurora,Office Supplies,Storage,416,192.33,4,Robert Moore,Consumer
11-09-2025,South,Florida,Jacksonville,Office Supplies,Envelopes,103.91,16.09,1,John Anderson,Corporate
11-09-2025,South,Florida,Tampa,Office Supplies,Paper,78.18,8.97,8,Richard Rodriguez,Corporate
11-09-2025,Central,Indiana,Indianapolis,Technology,Phones,5483.68,1155.72,5,William Anderson,Corporate
11-09-2025,East,New Jersey,Paterson,Office Supplies,Binders,181.95,23.51,4,Anthony Miller,Home Office
11-09-2025,Central,Indiana,Evansville,Office Supplies,Paper,66.15,29.12,6,Steven Taylor,Consumer
11-09-2025,East,New Jersey,Newark,Technology,Phones,756.99,270.46,8,Mary Taylor,Consumer
11-09-2025,Central,Michigan,Warren,Furniture,Tables,247.52,114.13,1,Charles Thomas,Consumer
11-09-2025,South,North Carolina,Greensboro,Office Supplies,Binders,239.69,109.23,5,John Davis,Corporate
11-09-2025,East,New York,Buffalo,Technology,Copiers,2410.3,832.35,3,Daniel Williams,Corporate
11-09-2025,South,Georgia,Atlanta,Technology,Accessories,8559.5,4084.81,8,Mark Johnson,Home Office
11-09-2025,East,Ohio,Columbus,Technology,Machines,531.29,-120.93,1,Andrew Jones,Consumer
11-09-2025,West,Oregon,Eugene,Furniture,Tables,397.82,127.17,9,Mark Thomas,Home Office
11-09-2025,East,Massachusetts,Springfield,Technology,Copiers,293.39,68.6,2,David Thomas,Home Office
11-09-2025,Central,Texas,Austin,Technology,Copiers,4291.12,944.93,7,Richard Brown,Home Office
11-09-2025,South,Florida,Jacksonville,Office Supplies,Binders,753.47,166.61,8,Andrew Taylor,Home Office
11-09-2025,West,Washington,Tacoma,Office Supplies,Appliances,25.92,6.84,1,William Miller,Corporate
12-09-2025,West,Arizona,Tucson,Furniture,Furnishings,4049.58,724.83,7,Paul Lopez,Home Office
12-09-2025,Central,Wisconsin,Green Bay,Office Supplies,Paper,39.81,4.45,6,David Johnson,Home Office
12-09-2025,West,Washington,Tacoma,Technology,Copiers,183.27,37.48,2,William Williams,Corporate
12-09-2025,South,Florida,Tampa,Office Supplies,Appliances,233.32,60.14,4,Daniel Martinez,Corporate
12-09-2025,East,New Jersey,Paterson,Technology,Phones,142.09,58.31,2,Jane Martin,Corporate
12-09-2025,East,Ohio,Cleveland,Furniture,Bookcases,2009.03,757.4,5,David Brown,Home Office
12-09-2025,West,Arizona,Phoenix,Technology,Phones,2219.51,840.02,2,Mark Martinez,Home Office
12-09-2025,Central,Texas,Houston,Office Supplies,Paper,90.64,38.27,1,Donald Anderson,Corporate
12-09-2025,West,Oregon,Salem,Technology,Machines,4041.7,1481.86,4,Joseph Williams,Consumer
12-09-2025,Central,Illinois,Chicago,Furniture,Bookcases,900.09,166.9,2,John Thomas,Consumer
12-09-2025,South,Florida,Tampa,Furniture,Bookcases,2853.49,-247.19,6,Jane Martin,Corporate
12-09-2025,West,Washington,Tacoma,Technology,Machines,4225.71,1286.25,4,Christopher Williams,Corporate
12-09-2025,Central,Texas,Austin,Office Supplies,Binders,263.36,31.01,2,Charles Jones,Corporate
13-09-2025,East,Ohio,Columbus,Office Supplies,Binders,263.65,37.01,2,Christopher Jackson,Home Office
13-09-2025,East,New Jersey,Paterson,Office Supplies,Storage,38.55,8.42,2,Daniel Wilson,Consumer
13-09-2025,South,North Carolina,Raleigh,Technology,Copiers,1201.28,430.21,7,Joshua Johnson,Home Office
13-09-2025,East,New Jersey,Paterson,Furniture,Bookcases,906.66,386.9,3,Anthony Johnson,Consumer
13-09-2025,Central,Indiana,Evansville,Furniture,Bookcases,1361.63,403.35,3,Robert Moore,Consumer
13-09-2025,East,Pennsylvania,Allentown,Furniture,Furnishings,1492.16,-82.81,4,Steven Hernandez,Consumer
13-09-2025,South,Virginia,Richmond,Furniture,Tables,207.44,90.05,2,Matthew Moore,Corporate
13-09-2025,South,Virginia,Norfolk,Office Supplies,Paper,55.12,21.76,3,Joseph Anderson,Corporate
13-09-2025,South,North Carolina,Raleigh,Office Supplies,Art,47.88,7.55,2,William Anderson,Corporate
14-09-2025,East,New Jersey,Jersey City,Furniture,Furnishings,101.56,18.42,3,Steven Taylor,Corporate
14-09-2025,East,New York,Rochester,Technology,Machines,171.69,84.6,1,Matthew Smith,Corporate
14-09-2025,South,North Carolina,Charlotte,Furniture,Tables,3482.28,1515.7,9,Thomas Taylor,Corporate
14-09-2025,East,New Jersey,Paterson,Technology,Accessories,1856.69,260.8,4,Joseph Williams,Consumer
14-09-2025,South,Tennessee,Nashville,Technology,Accessories,2607.89,879.94,3,John Thomas,Corporate
14-09-2025,East,Pennsylvania,Allentown,Furniture,Furnishings,1576.02,520.56,6,Matthew Hernandez,Consumer
14-09-2025,Central,Michigan,Warren,Office Supplies,Paper,119.7,47.38,2,Jane Garcia,Corporate
14-09-2025,West,California,San Francisco,Furniture,Chairs,550.15,72.02,2,Richard Brown,Consumer
14-09-2025,South,Florida,Jacksonville,Furniture,Tables,4584.29,-303.13,8,William Smith,Consumer
14-09-2025,Central,Indiana,Fort Wayne,Technology,Phones,1420.14,458.26,2,David Jones,Corporate
14-09-2025,East,Pennsylvania,Allentown,Furniture,Furnishings,543.52,172.72,3,Steven Wilson,Corporate
14-09-2025,West,California,San Diego,Office Supplies,Envelopes,432.98,205.21,6,Daniel Martin,Corporate
14-09-2025,East,Ohio,Columbus,Technology,Copiers,1517.4,567.47,4,Mark Davis,Consumer
14-09-2025,Central,Texas,Houston,Office Supplies,Storage,317.22,75.05,3,David Smith,Home Office
14-09-2025,East,Pennsylvania,Allentown,Furniture,Bookcases,231.36,78.45,2,William Martinez,Consumer
14-09-2025,South,Florida,Tampa,Office Supplies,Envelopes,477.06,93.06,4,Matthew Taylor,Consumer
15-09-2025,South,Tennessee,Knoxville,Technology,Phones,395.29,116.1,1,Steven Taylor,Home Office
15-09-2025,West,Washington,Seattle,Technology,Machines,7708.19,3368.75,14,Charles Martin,Consumer
15-09-2025,West,Colorado,Aurora,Office Supplies,Art,75.08,29.98,2,John Anderson,Home Office
15-09-2025,South,Tennessee,Knoxville,Office Supplies,Paper,71.42,12.48,2,Joseph Thomas,Home Office
15-09-2025,West,Washington,Spokane,Technology,Copiers,665.44,-83.84,1,Steven Gonzalez,Corporate
15-09-2025,East,Ohio,Cincinnati,Office Supplies,Appliances,98.76,15.57,1,Matthew Hernandez,Home Office
15-09-2025,West,Washington,Spokane,Furniture,Furnishings,3856.36,1901.02,8,Donald Anderson,Consumer
15-09-2025,West,Washington,Tacoma,Office Supplies,Binders,262.56,38.79,3,Steven Martin,Corporate
15-09-2025,Central,Texas,Austin,Office Supplies,Art,199.51,65.5,2,David Jones,Consumer
15-09-2025,East,New Jersey,Newark,Technology,Copiers,1892.07,846.71,3,Jane Johnson,Corporate
15-09-2025,East,New Jersey,Jersey City,Office Supplies,Binders,76.74,13.34,2,Andrew Martinez,Home Office
15-09-2025,East,New Jersey,Paterson,Furniture,Chairs,311.67,133.17,3,John Smith,Corporate
15-09-2025,Central,Wisconsin,Green Bay,Office Supplies,Envelopes,93.87,37.27,1,Andrew Martinez,Corporate
15-09-2025,Central,Texas,Austin,Furniture,Furnishings,935.37,221.76,2,Jane Anderson,Consumer
16-09-2025,West,Washington,Seattle,Office Supplies,Appliances,135.85,37.99,3,Daniel Martin,Consumer
16-09-2025,Central,Indiana,Fort Wayne,Office Supplies,Storage,110.32,20.16,4,Paul Martinez,Corporate
16-09-2025,West,Washington,Spokane,Technology,Machines,1776.73,875.13,2,Joseph Davis,Corporate
16-09-2025,Central,Indiana,Fort Wayne,Furniture,Chairs,452.74,79.57,5,David Johnson,Home Office
16-09-2025,South,Tennessee,Memphis,Technology,Phones,653.98,98.93,1,William Williams,Consumer
16-09-2025,East,Ohio,Cleveland,Technology,Machines,1320.74,286.08,7,Mark Brown,Corporate
16-09-2025,East,New Jersey,Newark,Office Supplies,Storage,173.49,73.9,4,John Martin,Consumer
16-09-2025,Central,Michigan,Detroit,Furniture,Bookcases,1720.55,484.57,4,Thomas Jones,Consumer
16-09-2025,South,Virginia,Virginia Beach,Furniture,Tables,596.64,61.99,6,Thomas Gonzalez,Corporate
16-09-2025,West,Arizona,Tucson,Technology,Machines,7180.3,1415.23,7,Mark Gonzalez,Consumer
16-09-2025,South,Florida,Miami,Office Supplies,Appliances,354.71,135.53,3,Daniel Anderson,Corporate
16-09-2025,Central,Wisconsin,Madison,Office Supplies,Binders,419.86,121.28,4,John Taylor,Consumer
16-09-2025,East,New York,Rochester,Furniture,Furnishings,437.13,74.6,1,Matthew Lopez,Corporate
16-09-2025,South,Florida,Orlando,Office Supplies,Binders,372.22,72.96,7,John Anderson,Consumer
16-09-2025,East,New Jersey,Paterson,Furniture,Tables,812.03,-166.24,2,William Jones,Corporate
16-09-2025,East,New Jersey,Paterson,Technology,Accessories,5675.97,2129.96,6,Andrew Hernandez,Consumer
17-09-2025,South,North Carolina,Greensboro,Furniture,Bookcases,370.64,41.91,2,Andrew Lopez,Home Office
17-09-2025,West,Oregon,Salem,Furniture,Chairs,396.94,-73.02,3,Thomas Williams,Home Office
17-09-2025,West,California,Sacramento,Furniture,Bookcases,1516.3,279.82,3,Andrew Davis,Corporate
17-09-2025,Central,Indiana,Evansville,Technology,Accessories,1524.77,206.9,2,Andrew Martinez,Corporate
17-09-2025,South,North Carolina,Charlotte,Office Supplies,Art,189.87,55.48,2,Robert Taylor,Consumer
17-09-2025,East,New York,Buffalo,Furniture,Chairs,922.44,447.89,3,Robert Taylor,Corporate
18-09-2025,West,Oregon,Salem,Office Supplies,Binders,180.34,90.11,2,Steven Taylor,Home Office
18-09-2025,East,Pennsylvania,Allentown,Furniture,Bookcases,536.45,72.23,2,Anthony Johnson,Corporate
18-09-2025,Central,Texas,Dallas,Furniture,Chairs,509.09,114.89,2,Daniel Wilson,Consumer
18-09-2025,East,New York,Buffalo,Furniture,Bookcases,498.64,106.84,2,Robert Moore,Corporate
18-09-2025,Central,Wisconsin,Green Bay,Technology,Phones,1301.28,533,3,John Martin,Home Office
18-09-2025,West,Oregon,Salem,Office Supplies,Paper,571.12,-55.05,4,Jane Martin,Home Office
18-09-2025,South,Virginia,Richmond,Office Supplies,Storage,73.59,30.58,1,Joseph Martin,Consumer
18-09-2025,Central,Indiana,Indianapolis,Technology,Phones,136.28,41.54,1,Robert Taylor,Consumer
18-09-2025,Central,Wisconsin,Madison,Furniture,Furnishings,699.21,271.57,4,Charles Martin,Consumer
18-09-2025,South,Virginia,Richmond,Furniture,Bookcases,660.44,313.75,2,Robert Moore,Corporate
18-09-2025,South,Georgia,Augusta,Technology,Machines,1497.55,-183.2,3,Steven Martinez,Consumer
19-09-2025,Central,Illinois,Chicago,Technology,Phones,1795.5,-440.39,6,Charles Williams,Home Office
19-09-2025,East,New Jersey,Newark,Office Supplies,Appliances,517.79,190.91,4,Mary Hernandez,Home Office
19-09-2025,Central,Michigan,Warren,Technology,Copiers,871.4,98.52,1,Mary Brown,Corporate
19-09-2025,Central,Indiana,Evansville,Office Supplies,Paper,8.34,1.94,1,Charles Brown,Home Office
19-09-2025,Central,Michigan,Detroit,Technology,Phones,338.44,-63.36,2,Mary Smith,Corporate
20-09-2025,East,New Jersey,Jersey City,Furniture,Furnishings,1153.37,329.64,6,Jane Taylor,Home Office
20-09-2025,West,Colorado,Aurora,Furniture,Bookcases,347.42,129.91,3,Jane Garcia,Home Office
20-09-2025,East,Ohio,Cleveland,Technology,Phones,1635.73,393.7,3,Mary Moore,Consumer
20-09-2025,West,Oregon,Portland,Furniture,Bookcases,1706.7,562.85,3,Robert Gonzalez,Consumer
20-09-2025,Central,Michigan,Detroit,Furniture,Tables,401.06,66.1,1,Richard Gonzalez,Consumer
20-09-2025,East,Massachusetts,Boston,Technology,Accessories,5048.21,2460.82,5,David Williams,Corporate
20-09-2025,Central,Illinois,Chicago,Office Supplies,Envelopes,590.19,267.41,5,Daniel Johnson,Home Office
20-09-2025,Central,Michigan,Warren,Furniture,Tables,930.62,369.64,5,Joseph Martinez,Consumer
20-09-2025,West,Colorado,Colorado Springs,Furniture,Tables,953.65,466.92,3,Mary Smith,Consumer
21-09-2025,Central,Indiana,Fort Wayne,Office Supplies,Appliances,429.65,71.34,14,Robert Miller,Corporate
21-09-2025,East,New York,Buffalo,Technology,Phones,679.71,185.87,2,Richard Brown,Home Office
21-09-2025,West,Washington,Seattle,Technology,Machines,709.1,-103.74,3,Mary Garcia,Corporate
21-09-2025,South,Virginia,Virginia Beach,Office Supplies,Appliances,220.18,-41.16,2,Christopher Jones,Consumer
21-09-2025,West,Colorado,Aurora,Furniture,Tables,314.45,47.42,2,Joseph Wilson,Corporate
21-09-2025,South,Virginia,Virginia Beach,Technology,Phones,1883.73,582.67,4,Steven Martinez,Consumer
21-09-2025,East,Pennsylvania,Allentown,Furniture,Furnishings,623.2,279.28,4,Robert Thomas,Corporate
21-09-2025,West,Washington,Tacoma,Furniture,Bookcases,981.04,409.98,3,John Jones,Consumer
22-09-2025,South,Florida,Jacksonville,Office Supplies,Appliances,198.99,81.3,3,Mary Garcia,Home Office
22-09-2025,East,Pennsylvania,Allentown,Technology,Copiers,1962.69,637.32,3,Joshua Smith,Corporate
22-09-2025,Central,Illinois,Chicago,Office Supplies,Paper,262.59,65.75,4,Thomas Williams,Consumer
22-09-2025,Central,Texas,San Antonio,Furniture,Bookcases,259.07,80.57,3,Robert Taylor,Consumer
22-09-2025,South,Tennessee,Knoxville,Office Supplies,Envelopes,109.58,49.08,3,Paul Martinez,Home Office
22-09-2025,East,Ohio,Cleveland,Office Supplies,Storage,569,138.6,6,John Davis,Home Office
22-09-2025,West,Washington,Seattle,Office Supplies,Envelopes,279.11,117.53,2,Christopher Miller,Consumer
23-09-2025,West,Arizona,Tucson,Furniture,Furnishings,576.39,201.27,1,Mary Garcia,Consumer
23-09-2025,West,Oregon,Salem,Office Supplies,Art,242.02,92.56,2,Anthony Rodriguez,Home Office
23-09-2025,East,New Jersey,Jersey City,Furniture,Furnishings,1037.46,251.52,2,Joshua Hernandez,Corporate
23-09-2025,East,Massachusetts,Boston,Technology,Phones,736.02,190.72,4,Richard Davis,Consumer
23-09-2025,East,New Jersey,Newark,Furniture,Bookcases,1782.63,249.25,3,Charles Brown,Home Office
23-09-2025,Central,Indiana,Indianapolis,Office Supplies,Binders,565.16,234.25,4,Joseph Rodriguez,Home Office
23-09-2025,West,Oregon,Salem,Furniture,Bookcases,883.95,-69.67,2,Steven Smith,Corporate
23-09-2025,South,Florida,Tampa,Office Supplies,Appliances,48.86,18.35,3,Robert Smith,Consumer
23-09-2025,South,Virginia,Norfolk,Office Supplies,Envelopes,226.02,28.63,3,William Martinez,Corporate
23-09-2025,South,North Carolina,Raleigh,Furniture,Chairs,218.56,90.72,3,Robert Martin,Home Office
23-09-2025,South,Tennessee,Nashville,Technology,Accessories,5236,1273.96,6,Robert Jackson,Consumer
23-09-2025,South,Florida,Miami,Office Supplies,Envelopes,158.01,24.46,2,David Taylor,Consumer
24-09-2025,East,New Jersey,Newark,Technology,Copiers,2300.36,450.51,4,Joseph Taylor,Home Office
24-09-2025,East,New Jersey,Newark,Furniture,Furnishings,466.17,149.19,2,Andrew Jones,Corporate
24-09-2025,West,California,San Francisco,Furniture,Tables,1564.38,-163.28,4,Andrew Anderson,Consumer
24-09-2025,Central,Wisconsin,Madison,Office Supplies,Paper,99.57,-14.99,2,Thomas Jones,Home Office
24-09-2025,South,North Carolina,Charlotte,Technology,Accessories,4512.9,1491.15,7,Daniel Rodriguez,Home Office
24-09-2025,East,Pennsylvania,Allentown,Office Supplies,Art,321.09,149.98,5,Mary Anderson,Home Office
24-09-2025,West,Oregon,Portland,Office Supplies,Art,183.36,-35.52,2,Mark Anderson,Corporate
24-09-2025,West,Oregon,Eugene,Office Supplies,Storage,281.45,62.87,3,Paul Martinez,Corporate
24-09-2025,West,California,Sacramento,Office Supplies,Appliances,242.87,80.54,6,Charles Williams,Home Office
25-09-2025,Central,Illinois,Naperville,Furniture,Chairs,640.23,192.18,3,Richard Rodriguez,Home Office
25-09-2025,Central,Texas,San Antonio,Furniture,Furnishings,172.94,41.09,1,Andrew Smith,Home Office
25-09-2025,Central,Illinois,Naperville,Office Supplies,Paper,67.21,-11.74,4,Joseph Davis,Home Office
25-09-2025,South,Florida,Miami,Technology,Copiers,1717.44,500.09,2,Paul Martinez,Home Office
25-09-2025,East,Ohio,Cleveland,Office Supplies,Appliances,739.07,116.57,5,Matthew Johnson,Home Office
25-09-2025,East,Pennsylvania,Pittsburgh,Office Supplies,Art,46.58,15.93,2,Charles Gonzalez,Consumer
25-09-2025,Central,Michigan,Warren,Furniture,Bookcases,460.66,108.82,2,William Anderson,Home Office
26-09-2025,South,Tennessee,Memphis,Technology,Copiers,5578.33,1261.94,5,John Davis,Corporate
26-09-2025,South,Florida,Miami,Furniture,Furnishings,1827.76,243.49,5,Paul Gonzalez,Home Office
26-09-2025,Central,Michigan,Detroit,Furniture,Furnishings,701.48,222.81,3,William Martinez,Corporate
26-09-2025,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,699.26,219.31,5,Joshua Johnson,Home Office
26-09-2025,West,Oregon,Eugene,Furniture,Furnishings,1138.91,507.6,2,Andrew Moore,Home Office
26-09-2025,Central,Illinois,Chicago,Technology,Phones,2619.77,1068.29,4,Anthony Taylor,Consumer
27-09-2025,Central,Michigan,Grand Rapids,Office Supplies,Art,145.68,72.16,2,Andrew Thomas,Home Office
27-09-2025,South,North Carolina,Raleigh,Furniture,Bookcases,225.89,57.89,1,David Brown,Corporate
27-09-2025,South,Georgia,Augusta,Office Supplies,Storage,177.94,52.68,2,Andrew Lopez,Corporate
27-09-2025,Central,Indiana,Evansville,Furniture,Tables,372.33,112.97,1,Matthew Brown,Corporate
28-09-2025,Central,Indiana,Indianapolis,Furniture,Furnishings,501.57,-77.37,2,Mary Taylor,Consumer
28-09-2025,East,New York,Buffalo,Furniture,Bookcases,1296.97,439.47,3,Joseph Martin,Home Office
28-09-2025,South,North Carolina,Greensboro,Furniture,Chairs,434.58,106.69,4,William Jackson,Consumer
28-09-2025,Central,Wisconsin,Milwaukee,Furniture,Furnishings,1066.57,300.79,2,David Smith,Corporate
28-09-2025,Central,Texas,Houston,Technology,Machines,2662.61,1314.24,3,Donald Anderson,Corporate
28-09-2025,South,Virginia,Norfolk,Furniture,Bookcases,120.54,27.91,1,Daniel Johnson,Home Office
29-09-2025,East,New Jersey,Paterson,Technology,Copiers,6044.33,2778.13,8,Mary Lopez,Home Office
29-09-2025,East,New York,New York City,Office Supplies,Paper,316.65,156.48,4,Charles Jones,Home Office
29-09-2025,South,Georgia,Atlanta,Furniture,Bookcases,983.55,398.98,3,Anthony Gonzalez,Home Office
29-09-2025,East,Pennsylvania,Pittsburgh,Technology,Machines,1323.59,359.58,3,Thomas Martin,Home Office
29-09-2025,South,North Carolina,Greensboro,Office Supplies,Paper,311,62.16,3,Mary Wilson,Consumer
29-09-2025,West,Washington,Tacoma,Technology,Machines,894.98,177.27,2,Joshua Davis,Consumer
29-09-2025,West,Arizona,Tucson,Technology,Copiers,4615.03,795.05,7,David Smith,Corporate
30-09-2025,South,Georgia,Atlanta,Technology,Machines,711.75,208.21,4,Andrew Anderson,Home Office
30-09-2025,East,Pennsylvania,Philadelphia,Office Supplies,Art,365.39,-79.2,6,Robert Lopez,Consumer
30-09-2025,East,Massachusetts,Boston,Office Supplies,Paper,6.36,3.03,1,Jane Martin,Corporate
30-09-2025,East,New Jersey,Jersey City,Technology,Accessories,1394.79,482.47,6,Donald Gonzalez,Consumer
